cas number,iso-SMILES,canonical-SMILES
898780-36-4,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)Cl)Cl,C1=CC=NC(=C1)C(=O)C2=CC(=CC(=C2)Cl)Cl
1187163-21-8,CC1=NC(=CC=C1)C(=O)C2=CC(=CC(=C2)OC)OC,CC1=NC(=CC=C1)C(=O)C2=CC(=CC(=C2)OC)OC
1187163-23-0,CC1=NC(=CC=C1)C(=O)C2=C(C=C(C=C2)OC)OC,CC1=NC(=CC=C1)C(=O)C2=C(C=C(C=C2)OC)OC
898779-43-6,CCCCCCCCCCCC(=O)C1=CC=CC=N1,CCCCCCCCCCCC(=O)C1=CC=CC=N1
62946-37-6,C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-],C1=CC=NC(=C1)C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-]
68549-67-7,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)C3=CC=CC=N3,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)C3=CC=CC=N3
1187166-44-4,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2Br,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2Br
1187170-72-4,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)Br,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)Br
1187164-70-0,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)Br,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)Br
1187164-95-9,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2Br,CC1=CC(=NC=C1)C(=O)C2=CC=CC=C2Br
1060815-82-8,CC(=O)C1=NC(=CC(=C1)Br)Br,CC(=O)C1=NC(=CC(=C1)Br)Br
199804-81-4,C1=CSC(=N1)C(=O)CBr.Br,C1=CSC(=N1)C(=O)CBr.Br
1187171-03-4,COC1=CC=CC(=N1)C(=O)C2=CC=C(C=C2)Br,COC1=CC=CC(=N1)C(=O)C2=CC=C(C=C2)Br
898779-80-1,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)I,C1=CC=NC(=C1)C(=O)C2=CC(=CC=C2)I
949154-36-3,C1=CC(=NC(=C1)Br)C(=O)CBr.Br,C1=CC(=NC(=C1)Br)C(=O)CBr.Br
885229-36-7,CC(=O)C1=NC=C(C=N1)OC,CC(=O)C1=NC=C(C=N1)OC
896139-39-2,CC(=O)C1=NC=CC(=C1)N(C)C,CC(=O)C1=NC=CC(=C1)N(C)C
1536438-57-9,CCC(=O)C1=NC=C(C=C1)Cl,CCC(=O)C1=NC=C(C=C1)Cl
1343456-16-5,CC(=O)C1=CSC(=N1)C(C)(C)C,CC(=O)C1=CSC(=N1)C(C)(C)C
1246034-32-1,CC(=O)C1=CC(=NC(=N1)Cl)Cl,CC(=O)C1=CC(=NC(=N1)Cl)Cl
1060812-89-6,CCC(=O)C1=NC=C(C=C1)Br,CCC(=O)C1=NC=C(C=C1)Br
876392-21-1,CC(C)(C)OC(=O)NCC(=O)C1=NC=CN1C,CC(C)(C)OC(=O)NCC(=O)C1=NC=CN1C
338760-66-0,CCOC(=O)CC(=O)C1=NC2=C(C=C1)C=NC=C2,CCOC(=O)CC(=O)C1=NC2=C(C=C1)C=NC=C2
2096339-22-7,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)CC,B1(OC(C(O1)(C)C)(C)C)C2=CN=C(C=C2)C(=O)CC
1097628-99-3,CC1=CC(=CC(=C1)C(=O)C2=C(C(=NC(=N2)OC)OC)C(C)C)C#N,CC1=CC(=CC(=C1)C(=O)C2=C(C(=NC(=N2)OC)OC)C(C)C)C#N
1437312-01-0,CCC(=O)C1=NC=C(N1)C,CCC(=O)C1=NC=C(N1)C
916333-43-2,CC(=O)C1=NC=C(N=C1)C#N,CC(=O)C1=NC=C(N=C1)C#N
1393547-32-4,CC(=O)C1=NC(=NC=C1)OC,CC(=O)C1=NC(=NC=C1)OC
1427501-41-4,CC(=O)C1=NC2=C(C=C1)C=CN2,CC(=O)C1=NC2=C(C=C1)C=CN2
157592-41-1,CCC(C)C(=O)C1=CC=CC=N1,CCC(C)C(=O)C1=CC=CC=N1
1256812-41-5,CC1=CC(=NC(=C1)Cl)C(=O)C,CC1=CC(=NC(=C1)Cl)C(=O)C
1256807-37-0,CC1=CC(=CN=C1C(=O)C)Cl,CC1=CC(=CN=C1C(=O)C)Cl
1211581-23-5,CC(=O)C1=NC(=CN=C1N)Cl,CC(=O)C1=NC(=CN=C1N)Cl
1417797-58-0,CCOC(=O)CCC(=O)C1=NC=CS1,CCOC(=O)CCC(=O)C1=NC=CS1
1413285-68-3,CC1=CC(=NC=C1Br)C(=O)C,CC1=CC(=NC=C1Br)C(=O)C
1211521-17-3,CC(=O)C1=C(C=C(C=N1)Br)OC,CC(=O)C1=C(C=C(C=N1)Br)OC
832077-44-8,CC(C)(C)OC(=O)NCC(=O)C1=CC=CC=N1,CC(C)(C)OC(=O)NCC(=O)C1=CC=CC=N1
1039167-75-3,C1=CC(=C(C=C1C(=O)C2=NC=CS2)Cl)Cl,C1=CC(=C(C=C1C(=O)C2=NC=CS2)Cl)Cl
1588441-02-4,C1=CN=C(N=C1)C(=O)CBr.Br,C1=CN=C(N=C1)C(=O)CBr.Br
26489-43-0,C1=C(N=CS1)C(=O)CBr.Br,C1=C(N=CS1)C(=O)CBr.Br
4763-58-0,CCOC(=O)C1=C(N=CC=C1)C(=O)C,CCOC(=O)C1=C(N=CC=C1)C(=O)C
1443303-49-8,C1CCC(CC1)C(=O)C2=NC=CS2,C1CCC(CC1)C(=O)C2=NC=CS2
1443307-17-2,CCC1=CC=CC=C1C(=O)C2=CC=CC=N2,CCC1=CC=CC=C1C(=O)C2=CC=CC=N2
1261727-25-6,CC1=C(C=CC(=C1)C(=O)C2=CC=CC=N2)Cl,CC1=C(C=CC(=C1)C(=O)C2=CC=CC=N2)Cl
1445856-24-5,CC(=O)C1=NC=C2C(=N1)C=CN2C(=O)OC(C)(C)C,CC(=O)C1=NC=C2C(=N1)C=CN2C(=O)OC(C)(C)C
1795174-00-3,C1=CC(=C(N=C1)C(=O)CBr)F.Br,C1=CC(=C(N=C1)C(=O)CBr)F.Br
1256817-37-4,CC(=O)C1=CC=CC(=N1)C2CC2,CC(=O)C1=CC=CC(=N1)C2CC2
1823988-99-3,CC(=O)C1=NC=C(C=N1)OCC2=CC=CC=C2,CC(=O)C1=NC=C(C=N1)OCC2=CC=CC=C2
1638148-85-2,CC1=C(N=C(S1)C2=CC(=C(C=C2)OC)O)C(=O)C,CC1=C(N=C(S1)C2=CC(=C(C=C2)OC)O)C(=O)C
2024594-54-3,C1=CC(=CC(=C1)Br)C(=O)C2=NC=C(C=C2)Cl,C1=CC(=CC(=C1)Br)C(=O)C2=NC=C(C=C2)Cl
153334-14-6,CCC(=O)C1=NC=NN1C,CCC(=O)C1=NC=NN1C
898758-27-5,CCCCC(=O)C1=NC=CO1,CCCCC(=O)C1=NC=CO1
898759-16-5,CC(C)CC(=O)C1=NC=CO1,CC(C)CC(=O)C1=NC=CO1
898759-26-7,CCC(C)CC(=O)C1=NC=CO1,CCC(C)CC(=O)C1=NC=CO1
898759-32-5,CCC(CC)C(=O)C1=NC=CO1,CCC(CC)C(=O)C1=NC=CO1
898758-78-6,C1=COC(=N1)C(=O)CCCCl,C1=COC(=N1)C(=O)CCCCl
95188-18-4,CC(C)CCC(=O)C1=CC=CC=N1,CC(C)CCC(=O)C1=CC=CC=N1
898779-68-5,CCC(C)CC(=O)C1=CC=CC=N1,CCC(C)CC(=O)C1=CC=CC=N1
103441-80-1,CC(=O)OCC(=O)C1=CC=CC=N1,CC(=O)OCC(=O)C1=CC=CC=N1
898758-98-0,CC(=O)CCCC(=O)C1=NC=CO1,CC(=O)CCCC(=O)C1=NC=CO1
898759-56-3,CC1=CC(=CC=C1)C(=O)C2=NC=CO2,CC1=CC(=CC=C1)C(=O)C2=NC=CO2
112677-15-3,C/C(=C\C(=O)C1=CC=CC=N1)/N(C)C,CC(=CC(=O)C1=CC=CC=N1)N(C)C
898759-00-7,CC(=O)CCCCC(=O)C1=NC=CO1,CC(=O)CCCCC(=O)C1=NC=CO1
898758-36-6,CCCCCCCC(=O)C1=NC=CO1,CCCCCCCC(=O)C1=NC=CO1
898759-38-1,CCCC(CCC)C(=O)C1=NC=CO1,CCCC(CCC)C(=O)C1=NC=CO1
886361-88-2,C/C(=C\C(=O)C1=NC=CS1)/N(C)C,CC(=CC(=O)C1=NC=CS1)N(C)C
898759-89-2,C1=CC(=CC(=C1)C(=O)C2=NC=CO2)C#N,C1=CC(=CC(=C1)C(=O)C2=NC=CO2)C#N
898760-05-9,CCC1=CC=C(C=C1)C(=O)C2=NC=CO2,CCC1=CC=C(C=C1)C(=O)C2=NC=CO2
898784-42-4,CC1=C(C(=CC=C1)C(=O)C2=NC=CO2)C,CC1=C(C(=CC=C1)C(=O)C2=NC=CO2)C
898784-46-8,CC1=CC(=C(C=C1)C)C(=O)C2=NC=CO2,CC1=CC(=C(C=C1)C)C(=O)C2=NC=CO2
898784-48-0,CC1=C(C(=CC=C1)C)C(=O)C2=NC=CO2,CC1=C(C(=CC=C1)C)C(=O)C2=NC=CO2
898784-50-4,CC1=C(C=C(C=C1)C(=O)C2=NC=CO2)C,CC1=C(C=C(C=C1)C(=O)C2=NC=CO2)C
68090-12-0,COC1=CC=C(C=C1)C(=O)C2=NC=CN2,COC1=CC=C(C=C1)C(=O)C2=NC=CN2
898759-47-2,COC1=CC=CC(=C1)C(=O)C2=NC=CO2,COC1=CC=CC(=C1)C(=O)C2=NC=CO2
898779-56-1,CC(=O)CCCCC(=O)C1=CC=CC=N1,CC(=O)CCCCC(=O)C1=CC=CC=N1
898758-39-9,CCCCCCCCC(=O)C1=NC=CO1,CCCCCCCCC(=O)C1=NC=CO1
898780-51-3,CC1=C(C(=CC=C1)C)C(=O)C2=CC=CC=N2,CC1=C(C(=CC=C1)C)C(=O)C2=CC=CC=N2
1187165-24-7,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2C,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2C
898760-07-1,CCCC1=CC=C(C=C1)C(=O)C2=NC=CO2,CCCC1=CC=C(C=C1)C(=O)C2=NC=CO2
898779-60-7,C1CCC(CC1)CCC(=O)C2=CC=CC=N2,C1CCC(CC1)CCC(=O)C2=CC=CC=N2
1017060-79-5,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)C2=NC=CO2,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)C2=NC=CO2
132855-07-3,CCCC(=O)C1=CN=CC(=N1)C(=O)CCC,CCCC(=O)C1=CN=CC(=N1)C(=O)CCC
1187165-98-5,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C#N,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C#N
1187163-45-6,CC1=CN=C(C=C1)C(=O)C2=CC=CC(=C2)C#N,CC1=CN=C(C=C1)C(=O)C2=CC=CC(=C2)C#N
1187166-98-8,CC1=CC(=NC=C1)C(=O)C2=CC=CC(=C2)C#N,CC1=CC(=NC=C1)C(=O)C2=CC=CC(=C2)C#N
1187165-51-0,CC1=C(N=CC=C1)C(=O)C2=CC=CC(=C2)C#N,CC1=C(N=CC=C1)C(=O)C2=CC=CC(=C2)C#N
898758-42-4,CCCCCCCCCC(=O)C1=NC=CO1,CCCCCCCCCC(=O)C1=NC=CO1
890100-46-6,C1=CC(=NC=C1C(=O)C2=NC=CS2)Cl,C1=CC(=NC=C1C(=O)C2=NC=CS2)Cl
1187166-08-0,CCC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C,CCC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C
1187170-64-4,CC1=CC(=C(C=C1)C)C(=O)C2=CC=CC(=N2)C,CC1=CC(=C(C=C1)C)C(=O)C2=CC=CC(=N2)C
1187170-22-4,CCC1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)C,CCC1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)C
1187164-90-4,CC1=CN=C(C=C1)C(=O)C2=CC=CC(=C2C)C,CC1=CN=C(C=C1)C(=O)C2=CC=CC(=C2C)C
1187164-98-2,CC1=CC(=C(C=C1)C(=O)C2=NC=C(C=C2)C)C,CC1=CC(=C(C=C1)C(=O)C2=NC=C(C=C2)C)C
1187166-35-3,CC1=CC(=C(C=C1)C)C(=O)C2=NC=C(C=C2)C,CC1=CC(=C(C=C1)C)C(=O)C2=NC=C(C=C2)C
1187163-70-7,CC1=CN=C(C=C1)C(=O)C2=CC(=C(C=C2)C)C,CC1=CN=C(C=C1)C(=O)C2=CC(=C(C=C2)C)C
1187166-47-7,CC1=CN=C(C=C1)C(=O)C2=CC(=CC(=C2)C)C,CC1=CN=C(C=C1)C(=O)C2=CC(=CC(=C2)C)C
1187163-90-1,CC1=CC(=C(C=C1)C(=O)C2=NC=CC(=C2)C)C,CC1=CC(=C(C=C1)C(=O)C2=NC=CC(=C2)C)C
1187165-63-4,CC1=CC(=NC=C1)C(=O)C2=CC(=C(C=C2)C)C,CC1=CC(=NC=C1)C(=O)C2=CC(=C(C=C2)C)C
1187164-19-7,CCC1=CC=C(C=C1)C(=O)C2=C(C=CC=N2)C,CCC1=CC=C(C=C1)C(=O)C2=C(C=CC=N2)C
1187164-78-8,CC1=C(C(=CC=C1)C(=O)C2=C(C=CC=N2)C)C,CC1=C(C(=CC=C1)C(=O)C2=C(C=CC=N2)C)C
1187170-95-1,CC1=CC(=C(C=C1)C)C(=O)C2=C(C=CC=N2)C,CC1=CC(=C(C=C1)C)C(=O)C2=C(C=CC=N2)C
1187170-54-2,CC1=C(C(=CC=C1)C)C(=O)C2=C(C=CC=N2)C,CC1=C(C(=CC=C1)C)C(=O)C2=C(C=CC=N2)C
1187170-99-5,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C=C2)C)C,CC1=C(N=CC=C1)C(=O)C2=CC(=C(C=C2)C)C
1187164-22-2,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)OC,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)OC
1187170-10-0,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2OC,CC1=CN=C(C=C1)C(=O)C2=CC=CC=C2OC
1187170-69-9,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)OC,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)OC
1187165-05-4,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)OC,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)OC
1187164-04-0,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)OC,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)OC
1187167-55-0,CC1=CC=CC=C1C(=O)C2=NC(=CC=C2)OC,CC1=CC=CC=C1C(=O)C2=NC(=CC=C2)OC
898760-03-7,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=NC=CO2,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=NC=CO2
1158456-58-6,CC(=O)C1=NC2=C(N1)C=C(C=C2)Cl.Cl,CC(=O)C1=NC2=C(N1)C=C(C=C2)Cl.Cl
1187166-33-1,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)Cl,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)Cl
1187166-39-7,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)Cl,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
1187165-34-9,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)Cl,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)Cl
1106005-46-2,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2Cl,CC1=C(N=CC=C1)C(=O)C2=CC=CC=C2Cl
1187171-06-7,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)Cl,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)Cl
898784-32-2,COC1=CC(=C(C=C1)C(=O)C2=NC=CO2)OC,COC1=CC(=C(C=C1)C(=O)C2=NC=CO2)OC
898784-34-4,COC1=CC(=C(C=C1)OC)C(=O)C2=NC=CO2,COC1=CC(=C(C=C1)OC)C(=O)C2=NC=CO2
898784-36-6,COC1=C(C(=CC=C1)OC)C(=O)C2=NC=CO2,COC1=C(C(=CC=C1)OC)C(=O)C2=NC=CO2
898784-38-8,COC1=C(C=C(C=C1)C(=O)C2=NC=CO2)OC,COC1=C(C=C(C=C1)C(=O)C2=NC=CO2)OC
898784-40-2,COC1=CC(=CC(=C1)C(=O)C2=NC=CO2)OC,COC1=CC(=CC(=C1)C(=O)C2=NC=CO2)OC
898779-40-3,CCCCCCCCCC(=O)C1=CC=CC=N1,CCCCCCCCCC(=O)C1=CC=CC=N1
1187171-31-8,COC1=CC=CC(=N1)C(=O)C2=CC=CC(=C2)C#N,COC1=CC=CC(=N1)C(=O)C2=CC=CC(=C2)C#N
61780-16-3,CCCCC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CCCCC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
1187164-43-7,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C(C)C,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C(C)C
1187168-73-5,CCCC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C,CCCC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C
1187170-74-6,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)C(C)C,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)C(C)C
898779-88-9,CC(C)OC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CC(C)OC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
1187169-97-6,CCOC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C,CCOC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C
1187163-94-5,CCOC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C,CCOC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C
1187167-93-6,CCC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC,CCC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC
1187168-42-8,CC1=CC(=C(C=C1)C)C(=O)C2=NC(=CC=C2)OC,CC1=CC(=C(C=C1)C)C(=O)C2=NC(=CC=C2)OC
1187171-46-5,CC1=C(C(=CC=C1)C)C(=O)C2=NC(=CC=C2)OC,CC1=C(C(=CC=C1)C)C(=O)C2=NC(=CC=C2)OC
898760-53-7,C1=CC(=C(C(=C1)Cl)Cl)C(=O)C2=NC=CO2,C1=CC(=C(C(=C1)Cl)Cl)C(=O)C2=NC=CO2
898784-24-2,C1=CC(=C(C(=C1)Cl)C(=O)C2=NC=CO2)Cl,C1=CC(=C(C(=C1)Cl)C(=O)C2=NC=CO2)Cl
898784-26-4,C1=CC(=C(C=C1C(=O)C2=NC=CO2)Cl)Cl,C1=CC(=C(C=C1C(=O)C2=NC=CO2)Cl)Cl
382628-82-2,CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-],CC1=CC(=NC=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
39574-42-0,CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-],CC1=NC(=CC=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
1187166-63-7,CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-],CC1=CN=C(C=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
1187170-87-1,CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-],CC1=C(N=CC=C1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
474534-39-9,COCOC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,COCOC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
1187166-92-2,COC1=CC=CC(=C1)C(=O)C2=NC(=CC=C2)OC,COC1=CC=CC(=C1)C(=O)C2=NC(=CC=C2)OC
1187166-97-7,COC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC,COC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC
898760-23-1,CCCCOC1=CC=C(C=C1)C(=O)C2=NC=CO2,CCCCOC1=CC=C(C=C1)C(=O)C2=NC=CO2
845781-32-0,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=NC=CS2,CC(C)(C)C1=CC=C(C=C1)C(=O)C2=NC=CS2
338761-70-9,CCOC(=O)C1=NOC=C1C(=O)C2=CC=CC=N2,CCOC(=O)C1=NOC=C1C(=O)C2=CC=CC=N2
1187167-82-3,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)Cl,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)Cl
478063-95-5,C1C2=CC=CC=C2CN1/C=C/C(=O)C3=CC=CC=N3,C1C2=CC=CC=C2CN1C=CC(=O)C3=CC=CC=N3
898758-48-0,CCCCCCCCCCCC(=O)C1=NC=CO1,CCCCCCCCCCCC(=O)C1=NC=CO1
898759-79-0,C1=CC=C(C(=C1)C(=O)C2=NC=CO2)Br,C1=CC=C(C(=C1)C(=O)C2=NC=CO2)Br
898759-81-4,C1=CC(=CC(=C1)Br)C(=O)C2=NC=CO2,C1=CC(=CC(=C1)Br)C(=O)C2=NC=CO2
54523-80-7,C1=CC=NC(=C1)C(=O)C2=C(C(=CC=C2)Cl)Cl,C1=CC=NC(=C1)C(=O)C2=C(C(=CC=C2)Cl)Cl
1187164-41-5,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C
1187166-14-8,CCCCC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C,CCCCC1=CC=C(C=C1)C(=O)C2=CC=CC(=N2)C
1187170-19-9,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C
1187166-94-4,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C,CC1=CC(=NC=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C
1187170-77-9,CCCCC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C,CCCCC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C
1187165-78-1,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)C(C)(C)C
898780-03-5,CCCCOC1=CC=C(C=C1)C(=O)C2=CC=CC=N2,CCCCOC1=CC=C(C=C1)C(=O)C2=CC=CC=N2
1187165-75-8,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)OC(C)C,CC1=NC(=CC=C1)C(=O)C2=CC=C(C=C2)OC(C)C
1187166-78-4,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)OC(C)C,CC1=CN=C(C=C1)C(=O)C2=CC=C(C=C2)OC(C)C
1187170-56-4,CCCOC1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)C,CCCOC1=CC=C(C=C1)C(=O)C2=NC=C(C=C2)C
1187166-71-7,CCCOC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C,CCCOC1=CC=C(C=C1)C(=O)C2=NC=CC(=C2)C
1187165-54-3,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)OC(C)C,CC1=C(N=CC=C1)C(=O)C2=CC=C(C=C2)OC(C)C
1187164-40-4,CCCOC1=CC=C(C=C1)C(=O)C2=C(C=CC=N2)C,CCCOC1=CC=C(C=C1)C(=O)C2=C(C=CC=N2)C
1187164-37-9,CCCC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC,CCCC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC
1187170-08-6,CC1=NC(=CC=C1)C(=O)C2=C(C(=CC=C2)OC)OC,CC1=NC(=CC=C1)C(=O)C2=C(C(=CC=C2)OC)OC
1187170-61-1,CC1=NC(=CC=C1)C(=O)C2=C(C=CC=C2OC)OC,CC1=NC(=CC=C1)C(=O)C2=C(C=CC=C2OC)OC
1187170-68-8,CC1=CN=C(C=C1)C(=O)C2=C(C=CC(=C2)OC)OC,CC1=CN=C(C=C1)C(=O)C2=C(C=CC(=C2)OC)OC
1187164-85-7,CC1=CN=C(C=C1)C(=O)C2=C(C=CC=C2OC)OC,CC1=CN=C(C=C1)C(=O)C2=C(C=CC=C2OC)OC
1187170-71-3,CC1=CN=C(C=C1)C(=O)C2=CC(=CC(=C2)OC)OC,CC1=CN=C(C=C1)C(=O)C2=CC(=CC(=C2)OC)OC
1187167-11-8,CC1=CC(=NC=C1)C(=O)C2=C(C(=CC=C2)OC)OC,CC1=CC(=NC=C1)C(=O)C2=C(C(=CC=C2)OC)OC
1187165-55-4,CC1=CC(=NC=C1)C(=O)C2=C(C=C(C=C2)OC)OC,CC1=CC(=NC=C1)C(=O)C2=C(C=C(C=C2)OC)OC
1187164-11-9,CC1=CC(=NC=C1)C(=O)C2=C(C=CC(=C2)OC)OC,CC1=CC(=NC=C1)C(=O)C2=C(C=CC(=C2)OC)OC
1187165-95-2,CC1=C(N=CC=C1)C(=O)C2=C(C(=CC=C2)OC)OC,CC1=C(N=CC=C1)C(=O)C2=C(C(=CC=C2)OC)OC
1187164-69-7,CC1=C(N=CC=C1)C(=O)C2=C(C=C(C=C2)OC)OC,CC1=C(N=CC=C1)C(=O)C2=C(C=C(C=C2)OC)OC
1187164-64-2,CC1=C(N=CC=C1)C(=O)C2=C(C=CC(=C2)OC)OC,CC1=C(N=CC=C1)C(=O)C2=C(C=CC(=C2)OC)OC
1187166-13-7,CC1=C(N=CC=C1)C(=O)C2=C(C=CC=C2OC)OC,CC1=C(N=CC=C1)C(=O)C2=C(C=CC=C2OC)OC
1187164-73-3,CC1=C(N=CC=C1)C(=O)C2=CC(=CC(=C2)OC)OC,CC1=C(N=CC=C1)C(=O)C2=CC(=CC(=C2)OC)OC
1187170-57-5,CCOC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC,CCOC1=CC=C(C=C1)C(=O)C2=NC(=CC=C2)OC
1187171-37-4,COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-],COC1=CC=CC(=N1)C(=O)C2=CC(=CC=C2)[N+](=O)[O-]
898759-93-8,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)C3=NC=CO3,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)C3=NC=CO3
898759-95-0,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)C3=NC=CO3,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)C3=NC=CO3
898758-51-5,CCCCCCCCCCCCC(=O)C1=NC=CO1,CCCCCCCCCCCCC(=O)C1=NC=CO1
1187166-25-1,CC1=NC(=CC=C1)C(=O)C2=C(C=CC=C2Cl)Cl,CC1=NC(=CC=C1)C(=O)C2=C(C=CC=C2Cl)Cl
1187163-58-1,CC1=CN=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)Cl,CC1=CN=C(C=C1)C(=O)C2=C(C=CC(=C2)Cl)Cl
1187163-62-7,CC1=CN=C(C=C1)C(=O)C2=C(C=CC=C2Cl)Cl,CC1=CN=C(C=C1)C(=O)C2=C(C=CC=C2Cl)Cl
