cas number,iso-SMILES,canonical-SMILES
97776-06-2,CC(=O)C1=CC(=C(C=C1)N)I,CC(=O)C1=CC(=C(C=C1)N)I
2307489-11-6,CCC1=C2C=CC=C(C2=CC=C1)N,CCC1=C2C=CC=C(C2=CC=C1)N
1187648-60-7,CC(=O)C1=CC(=C(C=C1)N)F.Cl,CC(=O)C1=CC(=C(C=C1)N)F.Cl
1484891-23-7,CN1C=C(C(=N1)C(=O)NC2CCC2)N,CN1C=C(C(=N1)C(=O)NC2CCC2)N
2344679-13-4,C1=CC(=C(C=C1S(=O)(=O)C(F)(F)Br)N)N,C1=CC(=C(C=C1S(=O)(=O)C(F)(F)Br)N)N
1782413-29-9,CN1C=C(C=C(C1=O)N)C#N,CN1C=C(C=C(C1=O)N)C#N
1152557-45-3,C1=CC(=CC=C1CC2=NC=C(C=N2)N)F,C1=CC(=CC=C1CC2=NC=C(C=N2)N)F
4926-58-3,C1=CC=C(C(=C1)N)NCCO,C1=CC=C(C(=C1)N)NCCO
2490402-42-9,C1CNCCC1C2=NC(=C(C=C2)N)C(=O)N.Cl.Cl,C1CNCCC1C2=NC(=C(C=C2)N)C(=O)N.Cl.Cl
2365400-84-4,C1C(C(=O)NC1=O)N2C(=O)C3=C(C2=O)C=C(C=C3)N,C1C(C(=O)NC1=O)N2C(=O)C3=C(C2=O)C=C(C=C3)N
1275585-93-7,C1=CC(=C(C(=C1)C(=O)O)N)C#N,C1=CC(=C(C(=C1)C(=O)O)N)C#N
2248381-88-4,C1CC1OC2=CC=CC(=C2)N.Cl,C1CC1OC2=CC=CC(=C2)N.Cl
1566309-93-0,C1=CC(=CC=C1C2=NN(C=N2)C(F)F)N,C1=CC(=CC=C1C2=NN(C=N2)C(F)F)N
897014-18-5,C1CC(=O)NCC2=C1C=CC(=C2)N,C1CC(=O)NCC2=C1C=CC(=C2)N
91806-09-6,CC1=CC=C(C=C1)NC2=CC=CC=C2N.Cl,CC1=CC=C(C=C1)NC2=CC=CC=C2N.Cl
71603-06-0,C1=CC(=CC=C1N)NC(=O)/C=C\C(=O)O,C1=CC(=CC=C1N)NC(=O)C=CC(=O)O
304-47-2,C1=CC=C(C(=C1)C(=O)CCN)N.Br.Br,C1=CC=C(C(=C1)C(=O)CCN)N.Br.Br
1040083-67-7,CCCNC1=C(C=C(C=C1)Cl)N,CCCNC1=C(C=C(C=C1)Cl)N
2832911-62-1,CC1=CC(=C(C=C1F)N)C(=O)CCCCBr.Br,CC1=CC(=C(C=C1F)N)C(=O)CCCCBr.Br
1539944-12-1,C1=CC=C(C(=C1)C2=C(C=CC(=C2)Cl)N)Cl,C1=CC=C(C(=C1)C2=C(C=CC(=C2)Cl)N)Cl
1156526-28-1,CCCS(=O)(=O)NC1=C(C=C(C(=C1)N)F)F,CCCS(=O)(=O)NC1=C(C=C(C(=C1)N)F)F
2445792-89-0,C1CC1C2=CC(=CN=C2)N.Cl,C1CC1C2=CC(=CN=C2)N.Cl
112121-78-5,C1CCC(CC1)C2=C(C(=CC=C2)C3CCCCC3)N,C1CCC(CC1)C2=C(C(=CC=C2)C3CCCCC3)N
1242094-73-0,C1=CC2=C(C=C(C=C2F)N)N=C1,C1=CC2=C(C=C(C=C2F)N)N=C1
1153214-51-7,CC1=NN(C(=C1N)S(=O)(=O)C)C,CC1=NN(C(=C1N)S(=O)(=O)C)C
2174001-26-2,C1OC2=C(O1)C(=CC(=C2)N)Br,C1OC2=C(O1)C(=CC(=C2)N)Br
854679-17-7,C1CCC(C1)N2CCC3=C(CC2)C=C(C=C3)N,C1CCC(C1)N2CCC3=C(CC2)C=C(C=C3)N
316364-60-0,COC(=O)CN1C2=C(C=CC(=C2)N)C=N1,COC(=O)CN1C2=C(C=CC(=C2)N)C=N1
1894790-78-3,CN1C=C2C=C(C(=CC2=N1)OC)N,CN1C=C2C=C(C(=CC2=N1)OC)N
2567504-29-2,CC(C)N1C=C(C(=N1)OC)N.Cl.Cl,CC(C)N1C=C(C(=N1)OC)N.Cl.Cl
2361636-62-4,COC1=NOC(=C1N)C2CC2.Cl,COC1=NOC(=C1N)C2CC2.Cl
68846-29-7,C1C(C2=C(O1)N=C(C(=C2N)C#N)N)C3=CC=CC=C3,C1C(C2=C(O1)N=C(C(=C2N)C#N)N)C3=CC=CC=C3
848134-24-7,C1=CC(=CN=C1)COC2=C(C=C(C=C2)N)Cl,C1=CC(=CN=C1)COC2=C(C=C(C=C2)N)Cl
893766-33-1,CC(C)C1=NC=CN1CC2=CC=C(C=C2)N,CC(C)C1=NC=CN1CC2=CC=C(C=C2)N
155525-49-8,CCCNC1=CC=CC(=C1)N,CCCNC1=CC=CC(=C1)N
881668-95-7,CC1=NC2=C(C=C(C=C2C=C1N)Br)Br,CC1=NC2=C(C=C(C=C2C=C1N)Br)Br
2051921-49-2,C1=C(C(=C(N=C1Cl)Cl)F)N,C1=C(C(=C(N=C1Cl)Cl)F)N
1850856-63-1,C1=C(C(=CC(=C1F)N)Br)C#N,C1=C(C(=CC(=C1F)N)Br)C#N
608515-73-7,C1=CN=CC2=C1C(=CC(=C2)F)N,C1=CN=CC2=C1C(=CC(=C2)F)N
1369924-42-4,C1=C(C=C(C=C1C#N)N)CN,C1=C(C=C(C=C1C#N)N)CN
1183808-98-1,C1=CN=CC=C1CCN2C=C(C=N2)N,C1=CN=CC=C1CCN2C=C(C=N2)N
1379359-73-5,C1CC1C2=C(C=CC(=C2)N)Cl,C1CC1C2=C(C=CC(=C2)N)Cl
1479797-03-9,CCC(C)N1C2=C(C=C(C=C2)N)N=C1C(F)(F)F,CCC(C)N1C2=C(C=C(C=C2)N)N=C1C(F)(F)F
87675-34-1,CCC1=C(C(=NN1C)CC)N,CCC1=C(C(=NN1C)CC)N
760981-83-7,CC[C@@H]1[C@@]2([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H](C(=O)[C@](C(=O)O1)(C)F)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)(C)F)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=N4)C5=CC(=CC=C5)N)C
73557-68-3,C1=CC=C2C(=C1)C(=CC(=C2N)Br)Cl,C1=CC=C2C(=C1)C(=CC(=C2N)Br)Cl
2913242-36-9,COC(=O)C1(CCC1)C2=CC=C(C=C2)N.Cl,COC(=O)C1(CCC1)C2=CC=C(C=C2)N.Cl
607743-08-8,C1=CC=C(C=C1)S(=O)(=O)C2=CN=C3C(=C2)C=CC=C3N,C1=CC=C(C=C1)S(=O)(=O)C2=CN=C3C(=C2)C=CC=C3N
865837-16-7,C1=CC=C(C=C1)CC(=O)NC2=C(C=CC(=C2)N)F,C1=CC=C(C=C1)CC(=O)NC2=C(C=CC(=C2)N)F
1240572-59-1,CC(C1=CC=CC=C1)N2C=C(C=N2)N,CC(C1=CC=CC=C1)N2C=C(C=N2)N
1803593-18-1,C1=CC(=C(C=C1N)C(=O)O)C(F)(F)F.Cl,C1=CC(=C(C=C1N)C(=O)O)C(F)(F)F.Cl
120208-34-6,C1=CN=C2C(=CN=CC2=N1)N,C1=CN=C2C(=CN=CC2=N1)N
882147-67-3,CCN1CCN(CC1)C2=C(C=C(C=C2)N)C,CCN1CCN(CC1)C2=C(C=C(C=C2)N)C
140425-65-6,C1=CC=C(C(=C1)C#N)SC2=CC=CC=C2N,C1=CC=C(C(=C1)C#N)SC2=CC=CC=C2N
1161945-87-4,C1=CC(=C(C=C1C#N)N)S(=O)(=O)N,C1=CC(=C(C=C1C#N)N)S(=O)(=O)N
25870-73-9,COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)N,COC1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)N
1934421-15-4,C1=CC(=C(C(=C1N)C#N)Br)Cl,C1=CC(=C(C(=C1N)C#N)Br)Cl
1785362-30-2,C1COCC2=C(C=NN21)N,C1COCC2=C(C=NN21)N
93687-27-5,CC1=CC(=C2C=CC=NC2=C1)N,CC1=CC(=C2C=CC=NC2=C1)N
1810070-03-1,C1CC2=C1C=CC(=C2)N.Cl,C1CC2=C1C=CC(=C2)N.Cl
1934883-37-0,CC(=O)C1=C(C(=C(C=C1)F)F)N,CC(=O)C1=C(C(=C(C=C1)F)F)N
338423-66-8,CC1=CC2=C(C(=C1C)N)N=CN2CC3=CC=C(C=C3)OC,CC1=CC2=C(C(=C1C)N)N=CN2CC3=CC=C(C=C3)OC
95888-03-2,C1=CC=C2C(=C1)C=CC=C2C3=NC4=C(O3)C=CC(=C4)N,C1=CC=C2C(=C1)C=CC=C2C3=NC4=C(O3)C=CC(=C4)N
1099643-57-8,CCCCN1CC2=C(C1)C=C(C=C2)N,CCCCN1CC2=C(C1)C=C(C=C2)N
2408968-52-3,C1=CC=C2C(=C1)C(=C(N=N2)C(=O)O)N.Cl,C1=CC=C2C(=C1)C(=C(N=N2)C(=O)O)N.Cl
2225888-66-2,C1=CC(=C(C=C1C2=CC(=C3C=CC4=C(C=C(C5=C4C3=C2C=C5)C6=CC(=C(C=C6)C(=O)O)N)C7=CC(=C(C=C7)C(=O)O)N)C8=CC(=C(C=C8)C(=O)O)N)N)C(=O)O,C1=CC(=C(C=C1C2=CC(=C3C=CC4=C(C=C(C5=C4C3=C2C=C5)C6=CC(=C(C=C6)C(=O)O)N)C7=CC(=C(C=C7)C(=O)O)N)C8=CC(=C(C=C8)C(=O)O)N)N)C(=O)O
1955540-44-9,C1COCC1C(=O)C2=C(C=C(C=C2)Cl)N.Cl,C1COCC1C(=O)C2=C(C=C(C=C2)Cl)N.Cl
112727-80-7,COC1=CC(=C(C=C1C(=O)N[C@@H]2CCN3CCC[C@H]2C3)Cl)N,COC1=CC(=C(C=C1C(=O)NC2CCN3CCCC2C3)Cl)N
1211540-24-7,CC1=C(C(=NC=C1)C(F)(F)F)N,CC1=C(C(=NC=C1)C(F)(F)F)N
347146-39-8,CC1=NC=CC2=C1C=CC(=C2)N,CC1=NC=CC2=C1C=CC(=C2)N
143621-35-6,C1=CC(=C(N=C1)/C=N/NC(=S)N)N,C1=CC(=C(N=C1)C=NNC(=S)N)N
1203897-92-0,CC(=O)N1C2=C(C=C(C=C2)N)C(=N1)Cl,CC(=O)N1C2=C(C=C(C=C2)N)C(=N1)Cl
2138271-40-4,[Li+].CC(C1=NC=C(C=C1)N)C(=O)[O-],[Li+].CC(C1=NC=C(C=C1)N)C(=O)[O-]
1241377-74-1,C1=CC2=C(C=CC(=C2N)N)C=C1Br,C1=CC2=C(C=CC(=C2N)N)C=C1Br
1934790-01-8,C1CC1C2=CC(=C(C=C2)C(F)(F)F)N,C1CC1C2=CC(=C(C=C2)C(F)(F)F)N
2138172-74-2,CC1(CC2=C(C1)C=C(C=C2)N)C,CC1(CC2=C(C1)C=C(C=C2)N)C
1247468-09-2,CC1=C(C=C(C=C1)N)C2=NN=NN2C3CC3,CC1=C(C=C(C=C1)N)C2=NN=NN2C3CC3
763126-91-6,C1=CC(=CC=C1N)SCC(=O)NC2=CC=C(C=C2)OC(F)(F)F,C1=CC(=CC=C1N)SCC(=O)NC2=CC=C(C=C2)OC(F)(F)F
500787-45-1,C1=CC2=NN=NN2C=C1N,C1=CC2=NN=NN2C=C1N
2551114-97-5,CC(C)C1=C(C=CS1)N.Cl,CC(C)C1=C(C=CS1)N.Cl
2694729-61-6,COC1=CC=CC(=C1N)C(=O)CCN.Cl,COC1=CC=CC(=C1N)C(=O)CCN.Cl
1431962-25-2,CC(C)N1C=C(C(=N1)OC)N.Cl,CC(C)N1C=C(C(=N1)OC)N.Cl
1061358-42-6,C1=CC=C(C(=C1)C2=NC=CC=N2)N,C1=CC=C(C(=C1)C2=NC=CC=N2)N
92890-63-6,[2H]C1=C(C(=C(C(=C1C2=C(C(=C(C(=C2[2H])[2H])N)[2H])[2H])[2H])[2H])N)[2H],C1=CC(=CC=C1C2=CC=C(C=C2)N)N
2770360-03-5,C1=C(C=NC2=NC=NN21)N.Cl.Cl,C1=C(C=NC2=NC=NN21)N.Cl.Cl
2166979-96-8,C1CC1C2=C(C=CC(=C2)O)N,C1CC1C2=C(C=CC(=C2)O)N
2137575-03-0,C1CNC(=O)C1N2C=C(C=N2)N,C1CNC(=O)C1N2C=C(C=N2)N
2260931-60-8,C1=CC2=C(C=C1N)C(=NC(=N2)N)N.Cl.Cl,C1=CC2=C(C=C1N)C(=NC(=N2)N)N.Cl.Cl
2803855-60-7,C1=CC2=C(C=C1N)N(N=C2)C(=O)N,C1=CC2=C(C=C1N)N(N=C2)C(=O)N
3030-19-1,C1=CC(=C(C(=C1N)C(=O)O)Cl)Br,C1=CC(=C(C(=C1N)C(=O)O)Cl)Br
20028-60-8,C1=CC2=NC=CC(=C2C=C1Cl)N,C1=CC2=NC=CC(=C2C=C1Cl)N
1593752-33-0,C[C@@H]1CN(C[C@@H](O1)C)C2=NC=C(C=N2)N,CC1CN(CC(O1)C)C2=NC=C(C=N2)N
874838-43-4,C1=C(C=C(C(=C1C(=O)O)F)C(F)(F)F)N,C1=C(C=C(C(=C1C(=O)O)F)C(F)(F)F)N
101421-79-8,C1=C(C=C(C(=C1C(=O)O)O)N)C(=O)O,C1=C(C=C(C(=C1C(=O)O)O)N)C(=O)O
1269152-29-5,C1=CC(=C(C=C1N)C(=O)O)OC(F)F.Cl,C1=CC(=C(C=C1N)C(=O)O)OC(F)F.Cl
56363-82-7,C1=CC(=CC=C1CCC(=O)O)N.Cl,C1=CC(=CC=C1CCC(=O)O)N.Cl
1803572-32-8,C1=CC(=CC(=C1)N2C=CNC2=S)N.Cl,C1=CC(=CC(=C1)N2C=CNC2=S)N.Cl
2137823-23-3,C=CCN1C=C2C=CC(=CC2=N1)N,C=CCN1C=C2C=CC(=CC2=N1)N
2680530-35-0,C1=CC=NC(=C1)NC2=CC=C(C=C2)N.Cl.Cl.Cl,C1=CC=NC(=C1)NC2=CC=C(C=C2)N.Cl.Cl.Cl
1803603-42-0,C1CC1C2=NC(=NO2)C3=CC(=CC=C3)N.Cl,C1CC1C2=NC(=NO2)C3=CC(=CC=C3)N.Cl
126433-07-6,C1=C(C=C(C(=C1O)O)O)/C=C(\C#N)/C(=C(C#N)C#N)N,C1=C(C=C(C(=C1O)O)O)C=C(C#N)C(=C(C#N)C#N)N
790667-68-4,CC(C)(C)OC(=O)N1CCC(CC1)OC2=CC=CC(=C2)N,CC(C)(C)OC(=O)N1CCC(CC1)OC2=CC=CC(=C2)N
1504254-19-6,CN1C(=C(C=N1)N)Br,CN1C(=C(C=N1)N)Br
2241130-51-6,C1=C(C(=NS1)Br)N.Cl,C1=C(C(=NS1)Br)N.Cl
2387378-83-6,C1=CC(=CC=C1C2=CN=C3C(=C2)C=CC4=CC(=CN=C43)C5=CC=C(C=C5)N)N,C1=CC(=CC=C1C2=CN=C3C(=C2)C=CC4=CC(=CN=C43)C5=CC=C(C=C5)N)N
404901-68-4,C1=CC2=C(C=C1N)NC(=O)S2,C1=CC2=C(C=C1N)NC(=O)S2
2241141-46-6,CN1CCC(CC1)C2=CC(=CC=C2)N.Cl,CN1CCC(CC1)C2=CC(=CC=C2)N.Cl
926200-11-5,CN1CCN(CC1)C(=O)C2=CC(=C(C=C2)OC)N,CN1CCN(CC1)C(=O)C2=CC(=C(C=C2)OC)N
2413379-43-6,CC1=C(C(=NC(=C1Br)C)Br)N,CC1=C(C(=NC(=C1Br)C)Br)N
1190892-25-1,CC1=CC2=C(C=C1N)ON=C2C,CC1=CC2=C(C=C1N)ON=C2C
30536-19-7,C1=CC2=NSN=C2C(=C1Cl)N,C1=CC2=NSN=C2C(=C1Cl)N
1604046-43-6,C1CN(CCC1CO)C2=CC(=C(C=C2)[N+](=O)[O-])N,C1CN(CCC1CO)C2=CC(=C(C=C2)[N+](=O)[O-])N
66373-69-1,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)N.Cl,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)N.Cl
2375274-78-3,CC1=C(C=NN1C[Si](C)(C)C)N,CC1=C(C=NN1C[Si](C)(C)C)N
1250946-19-0,C1CC(OC1)CS(=O)(=O)C2=CC=C(C=C2)N,C1CC(OC1)CS(=O)(=O)C2=CC=C(C=C2)N
1340056-35-0,C1=CC(=CC=C1N)OCC2=NC=NN2,C1=CC(=CC=C1N)OCC2=NC=NN2
2850-95-5,C1=CC=C(C=C1)CCNC2=C(C=NC=C2)N.Cl,C1=CC=C(C=C1)CCNC2=C(C=NC=C2)N.Cl
1504703-95-0,CCCCN1C(=C(C=N1)N)C(C)C,CCCCN1C(=C(C=N1)N)C(C)C
1108656-95-6,C1=CC(=C(C=C1Br)C(=S)N)N,C1=CC(=C(C=C1Br)C(=S)N)N
1247575-27-4,CC1=CC(=C(C=C1)C)N2C(=C(C=N2)N)C,CC1=CC(=C(C=C1)C)N2C(=C(C=N2)N)C
1019584-14-5,C1COC2=C(O1)C=C(C(=C2)SC3=CC=CC=C3)N,C1COC2=C(O1)C=C(C(=C2)SC3=CC=CC=C3)N
957006-06-3,C1=CC(=C(C(=C1)Cl)CN2C=C(C=N2)N)F,C1=CC(=C(C(=C1)Cl)CN2C=C(C=N2)N)F
130-24-5,CC1=C(C2=CC=CC=C2C(=C1)N)O.Cl,CC1=C(C2=CC=CC=C2C(=C1)N)O.Cl
2742652-64-6,CC1=NN(C=C1N)C2CC2.Cl.Cl,CC1=NN(C=C1N)C2CC2.Cl.Cl
179067-16-4,CC1=C(C=CC(=C1C)OC)N.Cl,CC1=C(C=CC(=C1C)OC)N.Cl
2287288-20-2,CN1C2=C(C=N1)N=C(C(=C2)N)C(F)(F)F.Cl,CN1C2=C(C=N1)N=C(C(=C2)N)C(F)(F)F.Cl
950192-61-7,C1=CC=C(C=C1)C2=NC=CC(=C2N)Cl,C1=CC=C(C=C1)C2=NC=CC(=C2N)Cl
870552-09-3,CC(C)(C)C1=CC=CC=C1OC2=C(C=C(C=N2)Cl)N,CC(C)(C)C1=CC=CC=C1OC2=C(C=C(C=N2)Cl)N
2375269-85-3,COCN1C2=C(C=CC=C2N)C(=N1)Br,COCN1C2=C(C=CC=C2N)C(=N1)Br
884541-34-8,C1CC2=C(C=CC(=C2Br)N)C(=O)C1,C1CC2=C(C=CC(=C2Br)N)C(=O)C1
1206-76-4,COC1=CC=CC=C1C2=CC=CC=C2N,COC1=CC=CC=C1C2=CC=CC=C2N
1431966-49-2,CC1=NN(C=C1N)C(C)C2=NN=C3N2CCCCC3.Cl,CC1=NN(C=C1N)C(C)C2=NN=C3N2CCCCC3.Cl
1346549-20-9,C1=CC2=C(NN=C2C=C1N)F,C1=CC2=C(NN=C2C=C1N)F
134-50-9,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.Cl,C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.Cl
135569-20-9,COC(=O)C1(CCCC1)C2=CC=C(C=C2)N,COC(=O)C1(CCCC1)C2=CC=C(C=C2)N
1342655-02-0,CC1=C(C=C(C=C1)N)N2CCC(C2)N(C)C,CC1=C(C=C(C=C1)N)N2CCC(C2)N(C)C
125953-63-1,CC(C1=CC=C(C=C1)N)OC,CC(C1=CC=C(C=C1)N)OC
2559708-42-6,C1=CC(=CC=C1C2=CC3=C(C=C2)N(C4=C3C=C(C=C4)C5=CC=C(C=C5)N)N6C7=C(C=C(C=C7)C8=CC=C(C=C8)N)C9=C6C=CC(=C9)C1=CC=C(C=C1)N)N,C1=CC(=CC=C1C2=CC3=C(C=C2)N(C4=C3C=C(C=C4)C5=CC=C(C=C5)N)N6C7=C(C=C(C=C7)C8=CC=C(C=C8)N)C9=C6C=CC(=C9)C1=CC=C(C=C1)N)N
2241128-05-0,C1=CN=CC=C1N2C(=C(C=N2)N)C(F)F.Cl.Cl,C1=CN=CC=C1N2C(=C(C=N2)N)C(F)F.Cl.Cl
1797436-26-0,C1COCC1N2C=CC=C(C2=O)N,C1COCC1N2C=CC=C(C2=O)N
905439-52-3,CC1=C(C=C(C=N1)N)C#C,CC1=C(C=C(C=N1)N)C#C
247171-74-0,C1=CC(=CC(=C1)N)C2=NC(=NC(=N2)C3=CC(=CC=C3)N)C4=CC(=CC=C4)N,C1=CC(=CC(=C1)N)C2=NC(=NC(=N2)C3=CC(=CC=C3)N)C4=CC(=CC=C4)N
2361638-66-4,C1COCCC1C2=C(C=NO2)N.Cl,C1COCCC1C2=C(C=NO2)N.Cl
1361112-11-9,C1CCC(C1)NC(=O)CN2C=C(C=N2)N.Cl,C1CCC(C1)NC(=O)CN2C=C(C=N2)N.Cl
1045335-20-3,C1C(CN1C2=NC=C(C=C2)N)O,C1C(CN1C2=NC=C(C=C2)N)O
2708280-94-6,C1=CC2=C(C=CN=C2C=C1N)C(F)(F)F,C1=CC2=C(C=CN=C2C=C1N)C(F)(F)F
63040-31-3,COC1=C(C=CC(=C1)C2=CC=CC=C2)N.Cl,COC1=C(C=CC(=C1)C2=CC=CC=C2)N.Cl
19232-52-1,C1CN(C2=C1C=CC(=C2)N)C(=O)C3=CC=CC=C3,C1CN(C2=C1C=CC(=C2)N)C(=O)C3=CC=CC=C3
75200-74-7,CCC1(OC2=C(O1)C=C(C=C2)N)C,CCC1(OC2=C(O1)C=C(C=C2)N)C
1374652-60-4,C1=CC2=CNC(=O)C=C2C=C1N,C1=CC2=CNC(=O)C=C2C=C1N
2173997-07-2,CC(C)(C)OC(=O)CN1C=CC2=C(C=CC=C21)N,CC(C)(C)OC(=O)CN1C=CC2=C(C=CC=C21)N
1305431-42-8,C1=CC(=C(C=C1C(=O)O)OCCCO)N,C1=CC(=C(C=C1C(=O)O)OCCCO)N
328546-75-4,C1CNC(=O)C2=C(N1)C(=CC(=C2)F)N,C1CNC(=O)C2=C(N1)C(=CC(=C2)F)N
1040346-63-1,C1CCC2=C(C1)C=CC=C2NC(=O)NC3=CC=CC(=C3)N,C1CCC2=C(C1)C=CC=C2NC(=O)NC3=CC=CC(=C3)N
1314723-28-8,C1CC(=O)NC1C2=CC=CC=C2N,C1CC(=O)NC1C2=CC=CC=C2N
2639449-86-6,CC1=NN(C=C1N)CC2=CC(=CC=C2)Cl.Cl,CC1=NN(C=C1N)CC2=CC(=CC=C2)Cl.Cl
1099658-11-3,C1C(=O)NC2=CC=CC=C2N1CCOC3=CC=CC=C3N,C1C(=O)NC2=CC=CC=C2N1CCOC3=CC=CC=C3N
36641-13-1,C(#N)C(=C(Cl)Cl)N,C(#N)C(=C(Cl)Cl)N
858186-27-3,CC(=O)OC1=CC=C(C2=CC=CC=C21)N,CC(=O)OC1=CC=C(C2=CC=CC=C21)N
2613299-18-4,CC1=C(C=C(C=C1)[C@@H](C)N)N.Cl,CC1=C(C=C(C=C1)C(C)N)N.Cl
2089649-31-8,C1=CN=C(C2=NC=C(C=C21)N)Cl,C1=CN=C(C2=NC=C(C=C21)N)Cl
2825007-59-6,C1=CC(=C(C=C1CN)N)N.Cl.Cl,C1=CC(=C(C=C1CN)N)N.Cl.Cl
1312698-41-1,CC(C)OC1=CC2=C(C=C1N)OCO2,CC(C)OC1=CC2=C(C=C1N)OCO2
1952264-36-6,CC1=C(C(=NO1)C)C2=CC(=C3C(=C2)N(C=N3)CC4=CC=C(C=C4)C5CO5)N,CC1=C(C(=NO1)C)C2=CC(=C3C(=C2)N(C=N3)CC4=CC=C(C=C4)C5CO5)N
2845128-73-4,C1=CC=C(C=C1)NC(=O)C2=C(C=CC=C2Br)N,C1=CC=C(C=C1)NC(=O)C2=C(C=CC=C2Br)N
1040334-54-0,C1COC2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3N,C1COC2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=CC=C3N
445303-28-6,C1=CC(=C(C=C1N)C(F)F)F.Cl,C1=CC(=C(C=C1N)C(F)F)F.Cl
2361851-12-7,C1=CC2=NN=C(N2C=C1N)CCCO.Cl.Cl,C1=CC2=NN=C(N2C=C1N)CCCO.Cl.Cl
338750-88-2,C1=CC(=CC=C1SCC(=C(C#N)C#N)N)Cl,C1=CC(=CC=C1SCC(=C(C#N)C#N)N)Cl
927987-22-2,C1=CC(=CC(=C1)O)N2C=NC3=C(C2=O)C=C(C=C3)N,C1=CC(=CC(=C1)O)N2C=NC3=C(C2=O)C=C(C=C3)N
1820687-21-5,CCC1=C(C(=NC=N1)CC)N.Cl,CCC1=C(C(=NC=N1)CC)N.Cl
1172021-00-9,CCCCNC1=C(C=C(C=C1)C(F)(F)F)N.Cl,CCCCNC1=C(C=C(C=C1)C(F)(F)F)N.Cl
2732246-31-8,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC=CC3=C2NC=C3Cl)N,C1=CC(=CC(=C1)S(=O)(=O)NC2=CC=CC3=C2NC=C3Cl)N
1592381-03-7,C1C(CO1)OC2=NC=NC=C2N,C1C(CO1)OC2=NC=NC=C2N
2228811-38-7,C1CC(OC1)C2=C(C=CC=C2F)N.C(=O)(C(F)(F)F)O,C1CC(OC1)C2=C(C=CC=C2F)N.C(=O)(C(F)(F)F)O
2174904-30-2,C1=CC=C2C(=C1)C3=C(O2)C=C(C=C3)C4=CC=C(C=C4)N,C1=CC=C2C(=C1)C3=C(O2)C=C(C=C3)C4=CC=C(C=C4)N
1803770-86-6,C1=C(C(=CC(=C1O)N)F)C(F)(F)F,C1=C(C(=CC(=C1O)N)F)C(F)(F)F
1431966-11-8,CCN1C=C(C=N1)CN2C=C(C=N2)N.Cl.Cl,CCN1C=C(C=N1)CN2C=C(C=N2)N.Cl.Cl
65053-26-1,C1=CC=C(C(=C1)N)NC2=CC=NC=C2,C1=CC=C(C(=C1)N)NC2=CC=NC=C2
926266-08-2,C1=CC=C(C(=C1)C(=O)NC2=CC(=C(C=C2)N)C(F)(F)F)F,C1=CC=C(C(=C1)C(=O)NC2=CC(=C(C=C2)N)C(F)(F)F)F
1380399-14-3,CN1C2=CC=CC=C2C(=C1C(=O)OC)N,CN1C2=CC=CC=C2C(=C1C(=O)OC)N
287488-24-8,CCC1=C(C(=CC=C1)CC)[15NH2],CCC1=C(C(=CC=C1)CC)N
13541-13-4,C1=CC(=CC(=C1)N)C(=O)CC(F)(F)F,C1=CC(=CC(=C1)N)C(=O)CC(F)(F)F
24068-46-0,CC1(CCC(=CC1=O)N)C,CC1(CCC(=CC1=O)N)C
1545318-55-5,C1=CC(=CC(=C1)Br)COC2=C(C=C(C=C2)N)C(=O)N,C1=CC(=CC(=C1)Br)COC2=C(C=C(C=C2)N)C(=O)N
1181458-67-2,C1=CC=C(C=C1)OC2=NC=C(C=C2)N.Cl.Cl,C1=CC=C(C=C1)OC2=NC=C(C=C2)N.Cl.Cl
1522231-02-2,CCCS(=O)(=O)NC1=CC(=C(C=C1)N)F,CCCS(=O)(=O)NC1=CC(=C(C=C1)N)F
2727073-67-6,CC1=CC(=NC2=C(C=NN12)N)C.Cl.Cl,CC1=CC(=NC2=C(C=NN12)N)C.Cl.Cl
2749403-67-4,C1=CC(=CC(=C1)NC2=NC=C(C=C2)N)C(F)(F)F.Cl,C1=CC(=CC(=C1)NC2=NC=C(C=C2)N)C(F)(F)F.Cl
1183800-47-6,CN1C=C(C=N1)C2=C(C=CC(=C2)F)N,CN1C=C(C=N1)C2=C(C=CC(=C2)F)N
1862837-22-6,CCC1=C2C(=C(C=C1)N)C=CC=N2,CCC1=C2C(=C(C=C1)N)C=CC=N2
101012-38-8,C1=CN=C(C=C1N)CCO,C1=CN=C(C=C1N)CCO
